ProductId,ProfileName,Summary,Text,
B00283V4GQ,Danielle Heminway,False Advertising,"I ordered these lollipops for a friends Wizard of Oz themed shower. The arrived packaged well but I noticed the box said they're from ""Oriental Trading Company"".  If I wanted a cheap product that I knew was low quality and from China then I would have bought them directly from their site at $7 for 38 of them!!! However, from the picture these looked well made. The picture is very deceiving and so is the description. They show 16 same-colored lollipops mine came in a variety of colors. They also gave dimentions that the lollipops were 6""x2"". I noticed they looked a bit small and when I measured they didn't even come to 5"" long, not any of them even though they're all differnet lengths.  This was very disappointing since I planned to stand them up in a vase of lemon drops. Overall, I'm very disappointed in this product and the seller for not being honest about the product they're providing to consumers.",
B00283V4GQ,"M. LeBrun ""seaching for contentment""",MADE IN CHINA,"I purchased these to give to children who come to my place of business.  When they arrived, it says clearly on the back of the individual wrapper ""MADE IN CHINA.""  NO WAY I'm giving these to children if they were manufactured in China, following the whole poisoned pet food debacle.  The fact that these are made in China needs to be highlighted much more clearly.",
B00283V4GQ,Maryhelen Price,Mini Lollipops,"I ordered 48 lollipops to use as party favors only to be disappointed that the front and back of the candy had writing on it. So I rewrapped them using clear bags purchased from Michaels. Also a few were cracked or broken, so luckily I ordered more than enough. Unwrapped they are so adorable!",
B00283V4GQ,E. Kennedy,Very Cute!,I used these and a bunch of other colored lollipops for a friend's birthday and she got a kick out of it.  She had been complaining about feeling old so we threw a kid themed party.  She had a great time.  I don't think it's possible to eat one of these spiral lollipops without feeling like a kid!,
B00283V4GQ,Jessica,Perfect Lollipops,I used these lollipops for a candy princess costume for my daughter. They came in perfect condition and exactly like the picture shows. They do come in a group of 16 such a great value! I was extremely satisfied!,
B00283V4GQ,Abyrose,Not what I expected,"I purchased these for my candy buffet at my wedding and I'm not impressed at all. I could have saved money by ordering them directly from Oriental Trading Company which is clearly where they came from. they look cheap and they're not as colorful as shown in the picture. the Oriental Trading Company information is on the back of the wrappers on the lollipops. most of the lollipop sticks are bent and two lollipops arrived broken. the box only has 12 lollipops, but in the description it says there's 16. I would have expected that if I knew they were coming from Oriental Trading Company, but that's not in the description, so I feel ripped off.",
B00283V4GQ,Ace,Great service,"I had purchased these to go along with a Candyland costume for Halloween.  They shipped quickly and were packaged securely with bubble wrap.  None of the lollipops were broken in transit. It turns out the costume I ordered (from another seller) didn't fit at all and was made of very cheap material so I couldn't even alter it to fit.  Since I had to return the costume, I requested to return these as well.  I was immediately fully refunded without even being asked to ship the lollipops back, so the five stars are so the amazing service. Now I think we'll hand out the lollipops with the rest of our Halloween candy, which I think the kids in our neighborhood will love!",
B00283V4GQ,crazyshopper,Loved these,I bought these lollipops for my daughter's 3rd Birthday. They are super cute and the kids loved them. Definitely met my expectations.,
B00283V4GQ,"vanessaaa ""whoseyourdaddy""",Lollipops,I got these for my sons 3rd birthday. I got it because I am doing a candy station for his birthday & I wanted to put colorful lollipops as part of the candy station. So this is just perfect for my idea.,
B00283V4GQ,twinmomseattle,Not as pictured,"These lollipops are not as pictured. They came in assorted colors, some really drab, not the rainbow brights shown in the picture. They are also completely flat rather than being the rolled old fashioned candy style so they look cheap. I need them for a birthday party and I was really disappointed when I received them.",
B00283V4GQ,Caelis,"Slightly funny taste to begin with, but I can't stop eating them!","Being the candy-lover that I am, I wanted to buy some cute lollipops that I could pull out of my bag and enjoy whenever I felt like it. For that purpose alone, I'd give them five stars. However- at first lick, the lollipop has a slightly off taste; but this goes away after a minute and is not unbearable or disgusting in any way. I laughed quite a bit at the reviews of outraged individuals because the lollipops are 'Made in China'- I'm not dead/dying/sick. Good enough? As well, the text on the wrapper is fine- I wasn't repulsed by it and I'm not afraid to share. I'd only rewrap them if they were for presentation rather than eating.  The colors are not as vivid as in the picture, and the lolipops are not glazed- so they do not have that shiny look that many others have. None of mine came broken, and they were well-wrapped. I'm happy with my purchase and plan on eating them all(minus the few that I share with friends), but I'd try something different next time.",
B00283V4GQ,Lacy Taylor,Great for Birthday Themed Party,"I used this for my daughters candy land birthday party and the kids loved them! They aren't full size, but they are still sooooo cute!!!",
B00283V4GQ,TNGIRL,Fun stuff,Bought these for a birthday and they were perfect--all arrived uncracked and wrapped really well. Super cute and perfect for 4 year olds.,
B00283V4GQ,JenniferG,Very cute pops,"I ordered the lollipops for party favors at my son's 1st birthday party.  The lollipops are 2 inches and I used 1.5 inch ""thank you"" stickers on them.  So cute!  The description states that 16 lollipops are included in the order.  I ordered 2 boxes and only received 12 lollipops in each box.  I contacted the seller's customer service.  I received a response and apology right away.  They promptly corrected the order.  I was pleasantly surprised to receive another full box of 12 and not just the 8 I expected.  The lollipops are wrapped in bubble wrap.  Out of three boxes only one lollipop was cracked.  Not a big deal to me since I did receive an extra box.  Great lollipop at a great price.",
B00283V4GQ,mamacella,Shipping,"I opened this product to find that the lollipops were all broke, I was very disappointed.  They did not package this product in a way that would help keep it from breaking.  You are better off buying them from a store around your area.",
B00283V4GQ,JTK,small swirled lollipops,comical that this is considered a 'toy'.  I bought these as a decoration for a circus themed baby shower and they arrived in perfect condition. I used them in vases surrounded by colored crinkle cut paper and used as centerpieces on the buffet table.  Lots of compliments.  I have kept them and plan to use again for future parties.  these will  not be consumed so no idea how they taste ,
